Order_ID,Order_Date,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Revenue,Cost,Profit
ORD106097,05-01-2023,Africa,Home,Cookware,50,470.27,0.05,22337.825,25256.41,-2918.585
ORD108890,21-05-2023,Europe,Books,Biography,1,382.9,0.2,306.32,445.45,-139.13
ORD106716,08-08-2023,Africa,Toys,Board Game,2,423.38,,,772.41,
ORD100767,13-05-2023,Europe,Electronics,Smartphone,3,194.99,0.1,526.473,615.19,-88.717
ORD100032,23-07-2023,North America,Books,Sci-Fi,2,435.17,0,870.34,918.81,-48.47
ORD102516,01-05-2023,Africa,Books,Novel,3,125.52,,,277.51,
ORD102080,27-10-2023,North America,Toys,Drone,3,216.06,0.3,453.726,753.96,-300.234
ORD107227,03-07-2023,North America,Books,Sci-Fi,5,233.36,0.3,816.76,931.91,-115.15
ORD111720,20-05-2023,North America,Clothing,Jacket,50,270.23,0.2,10809.2,14457.89,-3648.69
ORD111652,04-09-2023,North America,Electronics,Smartphone,5,372.68,,,1819.39,
ORD100637,03-05-2023,Europe,Clothing,Jacket,1,243.82,0,243.82,251.14,-7.32
ORD100864,27-04-2023,South America,Books,Biography,10,107.12,0.1,964.08,993.69,-29.61
ORD100925,04-12-2023,South America,Books,Biography,10,164.95,0.3,1154.65,1219.97,-65.32
ORD107653,01-11-2023,Africa,Clothing,Shoes,50,182.54,0.2,7301.6,6961.26,340.34
ORD102398,04-03-2023,North America, electronics ,Unknown,3,155.52,0.3,326.592,490.7,-164.108
ORD104409,25-07-2023,Europe,Toys,Puzzle,3,469.16,0,1407.48,1679.93,-272.45
ORD104090,26-04-2023,Europe,Home,Blender,50,308.74,0,15437,17301.93,-1864.93
ORD108727,11-11-2023,Africa,Electronics,Camera,3,346.17,,,1233.02,
ORD101235,30-01-2023,North America,Books,Biography,50,76.84,0.2,3073.6,2776.71,296.89
ORD108675,20-06-2023,Europe,Electronics,Laptop,1,258.74,0.3,181.118,289.14,-108.022
ORD101258,17-09-2023,North America,Home,Cookware,50,165.68,0.3,5798.8,6157.39,-358.59
ORD109661,09-07-2023,Africa,Books,Self Help,50,477.98,,,27756.55,
ORD101652,21-09-2023,South America,Clothing,T-Shirt,1,385.82,,,409.77,
ORD105733,18-06-2023,Asia,Clothing,Shoes,10,123.17,0.1,1108.53,1369.2,-260.67
ORD102628,04-01-2023,Asia,Clothing,Shoes,3,80.74,,,243.65,
ORD111316,18-04-2023,Africa,Books,Novel,10,222.3,0.05,2111.85,2242.62,-130.77
ORD100895,08-10-2023,South America,Electronics,Headphones,10,49.53,0.2,396.24,533.92,-137.68
ORD108807,10-07-2023,Europe, electronics ,Unknown,100,266.74,0.1,24006.6,27762.81,-3756.21
ORD106620,24-07-2023,Asia,Toys,Drone,1,369.64,0.05,351.158,314.43,36.728
ORD106812,25-09-2023,Africa,Home,Vacuum,2,354.32,0.1,637.776,842.14,-204.364
ORD103463,28-06-2023,Asia,Books,Biography,100,279.15,0.1,25123.5,31335.23,-6211.73
ORD109122,18-04-2023,Asia,Clothing,Shoes,2,173.23,,,279.22,
ORD100538,03-01-2023,South America,Clothing,T-Shirt,3,302.21,0.05,861.2985,789.94,71.3585
ORD110405,09-02-2023,North America,Electronics,Camera,2,228.27,,,394.19,
ORD111433,06-04-2023,Asia,Clothing,T-Shirt,100,5.85,,,575.66,
ORD111680,22-02-2023,Europe,ELECTRONICS,Unknown,3,83.43,0,250.29,216.85,33.44
ORD109624,05-08-2023,Europe,Clothing,Shoes,2,198.38,0.05,376.922,376.8,0.122
ORD107887,12-12-2023,Asia,Books,Self Help,1,377.78,,,378.5,
ORD102860,06-08-2023,North America,Electronics,Headphones,10,484.57,0.2,3876.56,4654.12,-777.56
ORD100474,02-08-2023,South America,Books,Novel,50,103.82,0.3,3633.7,5454.98,-1821.28
ORD110651,14-07-2023,North America,Clothing,Jeans,100,413.75,0.2,33100,43452.88,-10352.88
ORD108862,25-07-2023,Europe,Electronics,Smartphone,1,420.93,0.3,294.651,473.48,-178.829
ORD109137,21-08-2023,Africa,Home,Cookware,1,131.14,0.2,104.912,120.58,-15.668
ORD111836,09-11-2023,Europe,Clothing,Shoes,10,307.88,0.1,2770.92,3609.53,-838.61
ORD102986,04-01-2023,North America,Electronics,Laptop,1,403.57,0.3,282.499,476.06,-193.561
ORD100246,17-04-2023,South America,Electronics,Laptop,3,25.62,0.2,61.488,69.32,-7.832
ORD100875,11-04-2023,North America,Home,Cookware,3,109.94,0.3,230.874,266.41,-35.536
ORD105479,26-10-2023,South America,Home,Blender,100,476.71,0.05,45287.45,51008.92,-5721.47
ORD104723,2023-13-40,Asia,Books,Biography,1,166.36,0.3,116.452,141.31,-24.858
ORD110800,15-06-2023,Asia,Toys,Doll,50,189.91,0,9495.5,10439.61,-944.11
ORD102126,2023-13-40,South America,Books,Biography,3,473.73,0.3,994.833,1274.02,-279.187
ORD110383,19-06-2023,Africa,Electronics,Smartphone,5,331.15,0,1655.75,1537.96,117.79
ORD105016,29-08-2023,Asia,Electronics,Laptop,1,367.24,,,438.18,
ORD109827,04-06-2023,Africa,Books,Self Help,50,243.72,0.1,10967.4,13154.22,-2186.82
ORD104590,23-08-2023,North America,Clothing,T-Shirt,10,131.39,0,1313.9,1184.41,129.49
ORD106125,08-01-2023,North America,ELECTRONICS,Unknown,100,21.5,0.1,1935,2178.27,-243.27
ORD103032,07-12-2023,Europe,Clothing,Jacket,1,359.66,0.05,341.677,312.18,29.497
ORD105914,03-07-2023,Europe,Home,Lamp,5,423.06,0.05,2009.535,1921.09,88.445
ORD106999,13-08-2023,South America,Home,Cookware,1,464.7,0,464.7,535.95,-71.25
ORD110014,25-09-2023,Africa,Books,Novel,10,154.3,0.3,1080.1,1116.76,-36.66
ORD106919,26-05-2023,North America,Electronics,Camera,5,84.7,0.05,402.325,304.3,98.025
ORD111754,09-02-2023,Europe,Books,Novel,3,472.13,,,1100.33,
ORD109793,17-08-2023,Africa, electronics ,Unknown,100,332.97,0.3,23307.9,34927.67,-11619.77
ORD107578,24-11-2023,Africa,Electronics,Smartphone,1,25.42,0.3,17.794,26.49,-8.696
ORD105026,09-07-2023,Africa,Toys,Board Game,1,227.29,0,227.29,243.45,-16.16
ORD107845,25-12-2023,Asia,Books,Novel,1,180.2,0,180.2,139.6,40.6
ORD102139,03-07-2023,Asia,Toys,Puzzle,1,193.2,0.3,135.24,217.06,-81.82
ORD101314,08-05-2023,Europe,Electronics,Smartphone,10,435,0.2,3480,4075.19,-595.19
ORD105913,02-07-2023,Asia,Electronics,Smartphone,100,327.72,0.2,26217.6,35477.64,-9260.04
ORD102623,13-06-2023,Africa,Clothing,Jacket,1,412.55,0.1,371.295,326.1,45.195
ORD102207,28-09-2023,Europe,Books,Biography,1,178.46,0.2,142.768,135.93,6.838
ORD109896,03-06-2023,North America,Clothing,Jacket,1,420.24,,,312.63,
ORD109841,27-11-2023,Europe,Toys,Puzzle,10,48.65,0.2,389.2,530.6,-141.4
ORD105824,19-01-2023,Europe, electronics ,Unknown,50,142.1,0.3,4973.5,6837.57,-1864.07
ORD107031,07-12-2023,Asia,Home,Cookware,10,161.93,0.2,1295.44,1242.78,52.66
ORD105401,29-08-2023,Africa,Electronics,Headphones,1,263.9,0.2,211.12,269.23,-58.11
ORD107110,23-07-2023,Africa,Toys,Board Game,3,13.03,0.05,37.1355,39.64,-2.5045
ORD110961,13-10-2023,Asia,Toys,Drone,5,52.14,,,308.7,
ORD107707,05-02-2023,South America,Electronics,Camera,3,358.15,0.3,752.115,800.36,-48.245
ORD102168,2023-13-40,North America,Electronics,Smartphone,100,322.63,0,32263,23594.18,8668.82
ORD100043,18-03-2023,Africa,Toys,Doll,3,230.61,0.05,657.2385,556.13,101.1085
ORD100324,2023-13-40,Africa,Toys,Doll,10,70.49,0.3,493.43,804.83,-311.4
ORD110217,18-08-2023,Europe,Books,Novel,10,100.49,0.2,803.92,808.56,-4.64
ORD106617,05-12-2023,Europe,books,Unknown,3,41.5,0,124.5,110.74,13.76
ORD111906,23-07-2023,Asia,Clothing,Shoes,3,54.12,0,162.36,166.04,-3.68
ORD109569,21-03-2023,North America,Books,Novel,50,431.45,,,25244.27,
ORD105273,16-09-2023,South America,Electronics,Smartphone,50,367.19,,,20999.5,
ORD104807,16-10-2023,South America,Books,Sci-Fi,10,234.87,0.05,2231.265,1705.25,526.015
ORD111759,19-03-2023,South America,Clothing,Jacket,10,187.82,0.05,1784.29,2110.04,-325.75
ORD107863,30-07-2023,Africa,Toys,Puzzle,2,334.1,,,648.62,
ORD106128,16-02-2023,Europe,Books,Self Help,10,442.65,0.3,3098.55,3300.45,-201.9
ORD101064,31-07-2023,Europe,Home,Cookware,10,178.28,0.05,1693.66,1987.87,-294.21
ORD104417,01-01-2023,Asia, electronics ,Unknown,1,12.94,,,10.45,
ORD109581,07-02-2023,North America,Toys,Doll,100,31.73,0.3,2221.1,3766.27,-1545.17
ORD100356,19-08-2023,South America,Home,Vacuum,100,378.98,,,40380.42,
ORD105514,10-02-2023,South America,Electronics,Camera,3,90.94,0.3,190.974,311.34,-120.366
ORD107378,09-03-2023,North America,Home,Lamp,2,15.65,0.2,25.04,27.9,-2.86
ORD105800,23-10-2023,North America, electronics ,Unknown,1,285.92,0.1,257.328,333.7,-76.372
ORD104150,15-07-2023,South America,Books,Sci-Fi,2,327.81,0.1,590.058,685.7,-95.642
ORD107829,29-05-2023,Asia,Toys,Puzzle,100,323.75,0.05,30756.25,29588.09,1168.16
ORD102737,03-10-2023,Africa, electronics ,Unknown,3,165.11,0.2,396.264,409.39,-13.126
ORD103343,02-10-2023,South America,Electronics,Smartphone,50,15.25,,,626.65,
ORD103576,12-01-2023,North America,Clothing,Shoes,50,366.63,0.1,16498.35,14615.14,1883.21
ORD103797,10-05-2023,Europe,Books,Novel,5,421.56,,,1651.61,
ORD101705,08-01-2023,Asia,ELECTRONICS,Unknown,2,415.49,,,615.22,
ORD110693,27-12-2023,Africa,Toys,Doll,50,475.83,,,25493.49,
ORD110545,20-01-2023,Asia,Books,Novel,2,498.32,0.2,797.312,1006.64,-209.328
ORD104226,18-12-2023,South America,Books,Sci-Fi,100,221.59,0.05,21051.05,23222,-2170.95
ORD103945,20-10-2023,Europe,Toys,Puzzle,10,87.97,0,879.7,915.61,-35.91
ORD100116,02-06-2023,North America, electronics ,Unknown,50,89.17,0.3,3120.95,3713.93,-592.98
ORD105980,05-10-2023,Asia,Home,Vacuum,1,172.41,0.05,163.7895,145.92,17.8695
ORD100341,07-09-2023,South America,Toys,Doll,2,370.98,0.1,667.764,540.05,127.714
ORD111594,09-10-2023,North America,Electronics,Camera,5,97.91,0.1,440.595,545.9,-105.305
ORD105568,29-10-2023,Asia,Home,Cookware,3,383.64,0.1,1035.828,991.54,44.288
ORD108184,16-03-2023,South America,Clothng,Unknown,5,392.34,0.05,1863.615,1950.58,-86.965
ORD110617,20-02-2023,Africa,Books,Biography,5,130.05,0.2,520.2,755.37,-235.17
ORD100058,03-09-2023,North America,Electronics,Smartphone,100,265.64,0,26564,22882.19,3681.81
ORD104065,14-03-2023,Africa,Electronics,Headphones,100,382.46,0.3,26772.2,38999.72,-12227.52
ORD108952,04-09-2023,North America,Books,Novel,10,244.36,0.1,2199.24,1900.57,298.67
ORD104417,16-01-2023,Asia,Books,Biography,5,427.61,0.2,1710.44,1636.33,74.11
ORD101336,08-05-2023,Africa,Clothing,T-Shirt,10,115.87,0.2,926.96,1254.91,-327.95
ORD109749,08-08-2023,Asia,Electronics,Camera,3,393.94,0.1,1063.638,1301.25,-237.612
ORD111670,19-08-2023,Asia,Electronics,Laptop,5,238.71,0.3,835.485,1009.47,-173.985
ORD102916,31-08-2023,Europe,Clothing,Jeans,2,16.59,0.2,26.544,26.28,0.264
ORD104441,04-06-2023,North America,Toys,Drone,5,308.3,0.2,1233.2,1611.82,-378.62
ORD111280,18-11-2023,Europe,Toys,Drone,2,254.15,0.05,482.885,370.53,112.355
ORD102496,10-03-2023,Asia,Books,Self Help,10,53.47,0.1,481.23,422.95,58.28
ORD108558,21-10-2023,Europe,Books,Sci-Fi,5,389.96,0.1,1754.82,2184.06,-429.24
ORD106535,2023-13-40,Asia,books,Unknown,10,312.9,0.3,2190.3,3106.07,-915.77
ORD105118,06-11-2023,Africa,Clothng,Unknown,1,121.57,0.1,109.413,122.44,-13.027
ORD101891,18-01-2023,South America,Books,Novel,100,403.53,0,40353,29717.14,10635.86
ORD105955,07-02-2023,South America,Books,Novel,5,112.67,0.05,535.1825,430.92,104.2625
ORD103858,13-03-2023,North America,Books,Sci-Fi,100,124.32,0.1,11188.8,11331.57,-142.77
ORD109603,14-09-2023,Asia,Books,Sci-Fi,2,8.44,0,16.88,12,4.88
ORD109674,19-09-2023,South America,Electronics,Laptop,10,328.92,0.3,2302.44,2945.87,-643.43
ORD106844,11-02-2023,North America,Books,Self Help,100,52.86,0.2,4228.8,4825.05,-596.25
ORD103827,28-05-2023,South America,Clothing,T-Shirt,50,42.07,0,2103.5,1931.48,172.02
ORD100755,06-12-2023,Europe,Electronics,Smartphone,100,159.05,0.05,15109.75,12045,3064.75
ORD105754,2023-13-40,North America,Electronics,Headphones,100,390,,,43861.53,
ORD110213,06-09-2023,North America,Home,Lamp,100,434.34,0.1,39090.6,50554.3,-11463.7
ORD103142,30-11-2023,Asia,Home,Blender,1,434.34,,,447,
ORD111108,29-04-2023,Africa,Electronics,Headphones,50,81,0,4050,4054.34,-4.34
ORD108027,06-11-2023,Africa,Books,Biography,50,29.96,0,1498,1608.48,-110.48
ORD108553,17-03-2023,Asia,Toys,Doll,3,147.03,0.1,396.981,333.33,63.651
ORD105873,09-09-2023,Africa,Books,Novel,3,359.32,0.3,754.572,877.79,-123.218
ORD104108,30-01-2023,Asia,Clothing,Shoes,10,443.55,0,4435.5,4808.45,-372.95
ORD100763,25-03-2023,North America,Home,Vacuum,1,485.03,,,359.99,
ORD109495,30-11-2023,South America,Clothing,Jeans,50,481.29,0.1,21658.05,28764.39,-7106.34
ORD105919,16-11-2023,Asia,Electronics,Camera,2,116.62,,,255.6,
ORD111850,31-07-2023,Asia,Toys,Board Game,50,12.78,0.05,607.05,641.5,-34.45
ORD102789,07-04-2023,South America,Electronics,Laptop,1,141.84,0.3,99.288,104.39,-5.102
ORD106959,20-09-2023,Africa,Electronics,Smartphone,100,426.83,0.1,38414.7,43856.28,-5441.58
ORD106048,04-07-2023,Europe,Books,Self Help,10,206.3,,,2010.58,
ORD100375,08-03-2023,South America,Clothing,Jacket,3,242.47,,,562.38,
ORD101728,05-02-2023,Europe,Clothng,Unknown,10,49.64,0.1,446.76,548,-101.24
ORD104942,25-02-2023,North America,Toys,Puzzle,10,247.52,0,2475.2,2937.37,-462.17
ORD107024,10-12-2023,Europe,Home,Blender,2,41.3,0.2,66.08,61.76,4.32
ORD103707,03-01-2023,Europe,Electronics,Smartphone,50,353.4,0,17670,15409.51,2260.49
ORD104951,01-06-2023,Europe,Toys,Drone,10,313.26,,,2721.11,
ORD107584,14-04-2023,North America,ELECTRONICS,Unknown,50,457.17,,,24484.09,
ORD110293,22-02-2023,Africa,Home,Vacuum,100,185.25,0.05,17598.75,13494.32,4104.43
ORD104772,03-08-2023,Europe,Electronics,Camera,3,389.34,0.05,1109.619,818.15,291.469
ORD106093,03-06-2023,Africa,Home,Lamp,50,319.18,0.3,11171.3,12302.24,-1130.94
ORD108433,08-08-2023,Europe,Clothing,Jacket,100,361.47,,,33693.27,
ORD110066,19-02-2023,Africa,Toys,Drone,5,340.9,0,1704.5,1357.52,346.98
ORD100716,14-01-2023,South America,Home,Lamp,10,8.19,0.3,57.33,62.16,-4.83
ORD110437,14-10-2023,Europe,Clothing,T-Shirt,1,272.87,0.05,259.2265,210.25,48.9765
ORD107949,06-03-2023,Europe,Books,Self Help,1,321.26,0.1,289.134,292.54,-3.406
ORD101136,11-06-2023,Asia,Books,Sci-Fi,5,39.67,0,198.35,148.69,49.66
ORD107161,23-02-2023,South America,Home,Blender,10,11.57,0.3,80.99,116.77,-35.78
ORD108341,24-03-2023,Africa,Toys,Drone,1,459.62,0.1,413.658,382.73,30.928
ORD107760,10-02-2023,South America,Electronics,Headphones,5,56.32,0.1,253.44,223.22,30.22
ORD110263,12-10-2023,Asia,Clothing,Jeans,10,134.45,0.3,941.15,990.59,-49.44
ORD102946,04-03-2023,South America,Books,Biography,3,157.11,0.1,424.197,367.29,56.907
ORD105552,08-11-2023,Asia,Home,Blender,5,446.3,0.3,1562.05,2294.82,-732.77
ORD109206,22-08-2023,North America,Clothing,Jacket,50,454.32,,,16887.69,
ORD107060,11-03-2023,South America,Electronics,Camera,10,267.9,0.1,2411.1,2020.99,390.11
ORD102981,02-06-2023,South America,Home,Vacuum,100,229.28,0,22928,23711.82,-783.82
ORD110306,22-02-2023,South America,Books,Biography,2,476.19,0.2,761.904,988.69,-226.786
ORD108253,27-02-2023,Africa, electronics ,Unknown,2,400.93,0.3,561.302,760.78,-199.478
ORD101510,24-09-2023,Africa,Toys,Puzzle,2,36.31,0.3,50.834,55.96,-5.126
ORD100674,29-07-2023,Africa,Toys,Doll,5,312.77,0.05,1485.6575,1120.28,365.3775
ORD103608,09-12-2023,South America,Home,Blender,3,74.66,0.2,179.184,218.98,-39.796
ORD107379,13-09-2023,North America,Toys,Board Game,1,358.81,,,397.98,
ORD104112,12-08-2023,Europe, electronics ,Unknown,5,144.75,0.1,651.375,651.71,-0.335
ORD111709,29-12-2023,Africa,Home,Lamp,5,119.26,,,504.94,
ORD111304,14-12-2023,South America,Electronics,Smartphone,2,304.11,,,688.48,
ORD111716,18-01-2023,Asia,Home,Cookware,3,174.3,0,522.9,369.46,153.44
ORD107040,13-01-2023,North America,Toys,Doll,10,199.47,,,2141.03,
ORD109096,05-04-2023,Asia,Books,Biography,10,37.84,0.3,264.88,443.32,-178.44
ORD107469,17-11-2023,Africa,Clothing,Jacket,50,286.95,0.3,10043.25,15329.54,-5286.29
ORD107765,05-04-2023,Asia,Books,Novel,100,49.43,0.3,3460.1,4034.49,-574.39
ORD102850,22-03-2023,North America,Electronics,Camera,10,329.6,0.2,2636.8,3730.84,-1094.04
ORD102438,21-10-2023,North America,Clothing,Jeans,1,90.45,0.05,85.9275,73.21,12.7175
ORD103888,28-09-2023,Europe,Toys,Drone,50,122.47,,,4674.3,
ORD110699,08-07-2023,North America,Home,Lamp,10,318.91,0,3189.1,3408.29,-219.19
ORD110109,05-12-2023,North America,Home,Cookware,3,44.52,0.05,126.882,120.49,6.392
ORD110962,2023-13-40,North America,Electronics,Laptop,3,260.81,,,662.43,
ORD104694,13-10-2023,North America,Clothing,Shoes,100,138.51,0.1,12465.9,10437.71,2028.19
ORD106482,10-11-2023,Africa,Toys,Drone,5,31.06,0.2,124.24,175.18,-50.94
ORD108080,02-11-2023,Europe,Electronics,Smartphone,1,275.22,0.1,247.698,274.19,-26.492
ORD109360,12-07-2023,North America,Clothing,T-Shirt,10,93.99,,,1080.64,
ORD111862,12-08-2023,South America,Books,Biography,3,209.4,0.3,439.74,671.16,-231.42
ORD103442,24-04-2023,Asia,Clothing,Jeans,2,180.34,0.2,288.544,309.66,-21.116
ORD108179,06-12-2023,Africa,Home,Lamp,10,417.9,0.1,3761.1,3422.97,338.13
ORD106147,10-04-2023,Africa,Home,Cookware,5,196.85,0.3,688.975,760.71,-71.735
ORD104350,07-03-2023,Asia,Home,Vacuum,3,51.19,0.3,107.499,128.37,-20.871
ORD106078,12-03-2023,Asia,Electronics,Laptop,1,328.44,0.2,262.752,275.52,-12.768
ORD107790,24-04-2023,Asia,Toys,Puzzle,5,275.24,0.05,1307.39,1365.43,-58.04
ORD109873,18-10-2023,South America,Clothing,Jacket,5,423.17,,,2406.18,
ORD111696,2023-13-40,North America,Electronics,Headphones,50,56.49,0.1,2542.05,2732.47,-190.42
ORD104649,18-10-2023,Africa,Toys,Doll,10,127.8,,,989.32,
ORD110140,25-12-2023,Asia,Clothing,Shoes,100,402.25,,,37257.14,
ORD107483,18-08-2023,Africa,Electronics,Camera,1,174.4,0,174.4,127.69,46.71
ORD109161,19-03-2023,Europe,Clothing,Shoes,2,212.94,0.3,298.116,399.53,-101.414
ORD105650,02-07-2023,South America,Electronics,Headphones,50,344.44,0.05,16360.9,15912.12,448.78
ORD102302,16-09-2023,North America,Books,Self Help,1,418.43,0.05,397.5085,427.67,-30.1615
ORD111287,23-11-2023,Europe,Home,Cookware,100,140.36,0.2,11228.8,11407.95,-179.15
ORD110852,20-02-2023,Africa,Electronics,Smartphone,50,19.05,0.1,857.25,1054.71,-197.46
ORD105263,18-08-2023,Asia,Clothing,T-Shirt,2,334.52,0.05,635.588,689.2,-53.612
ORD108759,26-02-2023,Africa,Books,Novel,50,444.61,0.3,15561.35,25167.63,-9606.28
ORD104094,16-05-2023,North America,books,Unknown,3,445.85,0.1,1203.795,1535.06,-331.265
ORD102645,11-11-2023,Europe,Toys,Doll,3,24.16,0.05,68.856,60.74,8.116
ORD108036,21-12-2023,North America,Electronics,Headphones,100,479.06,0.05,45510.7,46529.89,-1019.19
ORD108297,20-03-2023,Europe,Toys,Drone,2,77.69,0,155.38,181.55,-26.17
ORD100540,15-03-2023,Africa,Toys,Doll,50,34.12,0.1,1535.4,1276.51,258.89
ORD109280,27-11-2023,North America,Electronics,Camera,50,112.14,0.1,5046.3,4432.11,614.19
ORD100735,28-05-2023,North America,ELECTRONICS,Unknown,10,142.97,0.2,1143.76,1439.71,-295.95
ORD100571,31-07-2023,Africa,Books,Novel,3,192.1,0.3,403.41,568.6,-165.19
ORD105486,17-10-2023,South America,Toys,Puzzle,10,12.28,0.1,110.52,142.8,-32.28
ORD106012,05-02-2023,North America,Clothing,Shoes,1,86.99,0,86.99,92.09,-5.1
ORD104348,13-12-2023,Africa,Clothing,Jacket,3,12.17,,,26.92,
ORD101619,23-01-2023,Africa,Books,Novel,10,91.04,0.1,819.36,970.48,-151.12
ORD105397,20-01-2023,Europe,Toys,Drone,100,430.73,0.3,30151.1,32243.99,-2092.89
ORD102308,18-09-2023,Europe,Clothng,Unknown,1,256.17,0.3,179.319,306.14,-126.821
ORD109508,28-12-2023,Africa,Toys,Puzzle,2,458.22,0.05,870.618,781.28,89.338
ORD102699,25-09-2023,Africa,Electronics,Laptop,10,152.58,0.05,1449.51,1246.16,203.35
ORD107577,02-11-2023,South America,Electronics,Smartphone,3,191.92,0.05,546.972,417.94,129.032
ORD103582,02-12-2023,Europe,Electronics,Laptop,100,273.58,,,24782.03,
ORD111505,26-11-2023,North America,Clothing,Jacket,2,125.62,0.2,200.992,294.71,-93.718
ORD106054,22-08-2023,Africa,books,Unknown,5,473.48,0.1,2130.66,2225.37,-94.71
ORD103623,25-04-2023,Asia,Books,Novel,10,327.9,0.1,2951.1,2742.81,208.29
ORD109295,23-10-2023,Asia,Books,Biography,5,322.52,0,1612.6,1909.68,-297.08
ORD110684,14-02-2023,North America,Home,Vacuum,2,298.95,0,597.9,475.09,122.81
ORD104300,15-12-2023,North America,Clothing,T-Shirt,1,271.88,0.3,190.316,215.21,-24.894
ORD103081,19-07-2023,Europe,Toys,Puzzle,50,263.58,0.1,11861.1,12779.02,-917.92
ORD105220,20-12-2023,North America,Electronics,Camera,100,241.25,,,19154.48,
ORD105612,14-02-2023,South America,Books,Biography,10,135.79,0.2,1086.32,1458.19,-371.87
ORD102761,19-06-2023,Asia,Books,Biography,10,153.55,0.1,1381.95,1796.36,-414.41
ORD102504,04-11-2023,Europe,Home,Blender,10,122.61,0.1,1103.49,1212.31,-108.82
ORD108904,13-11-2023,Africa,Books,Biography,5,276.92,0.1,1246.14,1234.62,11.52
ORD101747,28-03-2023,North America,Books,Biography,3,32.85,0.2,78.84,111.02,-32.18
ORD103572,13-12-2023,Africa,Toys,Board Game,3,9.65,0.1,26.055,29.96,-3.905
ORD105535,18-11-2023,North America,Books,Biography,1,321.48,0.05,305.406,350.33,-44.924
ORD107952,06-11-2023,Asia,Toys,Drone,3,488.85,0.2,1173.24,1081.23,92.01
ORD111290,14-05-2023,Europe, electronics ,Unknown,50,436.82,0,21841,17991.42,3849.58
ORD111097,18-05-2023,Europe,Books,Self Help,5,63.64,0.1,286.38,319.31,-32.93
ORD108337,13-05-2023,Asia,Home,Vacuum,2,408.65,,,615.52,
ORD106699,15-02-2023,South America,Clothing,Jacket,3,258.84,0.2,621.216,712.25,-91.034
ORD102446,18-05-2023,Asia,Home,Cookware,100,260.72,0.2,20857.6,28431.39,-7573.79
ORD107256,15-07-2023,South America,Home,Cookware,10,413.08,0,4130.8,3016.47,1114.33
ORD104376,09-12-2023,South America,Clothing,Shoes,2,237.25,0,474.5,405.39,69.11
ORD103258,15-10-2023,North America,Toys,Doll,5,273.44,0.1,1230.48,1151.38,79.1
ORD104112,24-07-2023,Africa,Books,Sci-Fi,2,252.44,,,600.28,
ORD104989,07-08-2023,North America,Clothing,T-Shirt,3,417.61,,,1139.1,
ORD104642,26-02-2023,Asia,Electronics,Laptop,3,306.09,0.2,734.616,697.96,36.656
ORD103547,16-12-2023,South America,Home,Cookware,50,200.49,0.05,9523.275,8992.19,531.085
ORD108813,26-12-2023,Asia,Clothing,Jeans,2,394.16,,,792.39,
ORD102521,11-02-2023,Europe,Electronics,Smartphone,3,125.88,0.2,302.112,301.78,0.332
ORD108637,20-07-2023,Asia,Electronics,Camera,100,106.48,0.2,8518.4,7679.26,839.14
ORD107891,07-06-2023,Africa,Toys,Board Game,50,172.87,0.3,6050.45,10052.97,-4002.52
ORD101497,28-06-2023,Europe,Home,Vacuum,100,319.68,0,31968,34772.19,-2804.19
ORD108036,06-08-2023,Asia,Clothing,T-Shirt,3,96.66,0.3,202.986,278.49,-75.504
ORD108269,30-06-2023,South America,Clothing,Jeans,1,453.89,0.3,317.723,328.38,-10.657
ORD101000,23-04-2023,Asia,Toys,Board Game,10,158.1,,,1758.29,
ORD104189,30-08-2023,Europe,Home,Blender,100,47.5,0.2,3800,5684.59,-1884.59
ORD103380,01-11-2023,Asia,Home,Cookware,1,132.1,0.3,92.47,117.97,-25.5
ORD109287,19-11-2023,North America,Books,Self Help,10,157.19,0,1571.9,1850.12,-278.22
ORD110721,21-06-2023,Asia,Home,Vacuum,3,495.04,0.1,1336.608,1171.21,165.398
ORD102633,25-07-2023,North America,Clothing,Shoes,10,338.11,0.3,2366.77,3098.19,-731.42
ORD110580,16-10-2023,North America,Home,Cookware,2,241.67,0.05,459.173,547.17,-87.997
ORD106517,18-01-2023,South America,Toys,Board Game,2,271.59,0.1,488.862,470.57,18.292
ORD101566,03-05-2023,Asia,Books,Sci-Fi,2,25.52,0.3,35.728,40.17,-4.442
ORD102783,19-06-2023,Africa,Books,Novel,50,237.72,0,11886,12101.96,-215.96
ORD100070,13-04-2023,North America,Toys,Doll,2,66.11,0.1,118.998,151.97,-32.972
ORD101760,12-11-2023,Europe,Home,Cookware,1,454.24,,,448.01,
ORD111924,04-04-2023,Europe,Toys,Drone,5,269.98,0,1349.9,1545.65,-195.75
ORD111207,26-01-2023,North America,Toys,Puzzle,2,157.85,0.05,299.915,316.69,-16.775
ORD111422,15-06-2023,Africa,Books,Sci-Fi,100,263.41,0.05,25023.95,21471.96,3551.99
ORD108117,10-12-2023,North America,Electronics,Headphones,5,72.58,,,392.18,
ORD101495,19-11-2023,South America,Clothing,Jeans,1,488.55,0.1,439.695,466.8,-27.105
ORD108203,13-02-2023,Asia,Home,Lamp,1,389.92,0.3,272.944,286.24,-13.296
ORD106521,29-08-2023,North America,Clothing,T-Shirt,2,415.81,0.1,748.458,605.84,142.618
ORD106173,25-05-2023,South America,Electronics,Smartphone,5,394.11,,,1792.88,
ORD108459,15-04-2023,North America,Clothing,Jacket,10,371.59,0.2,2972.72,3572.97,-600.25
