Order_ID,Order_Date,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Revenue,Cost,Profit
ORD106687,2023-12-09 00:00:00,North America,Home,Lamp,2,21.49,0.3,30.086,46.01,-15.924
ORD105406,2023-11-03 00:00:00,North America,Toys,Puzzle,5,400.73,0.0,2003.65,1644.43,359.22
ORD103929,2023-10-12 00:00:00,Asia,Toys,Doll,1,243.14,0.05,230.983,175.28,55.703
ORD101885,2023-11-08 00:00:00,Europe,Clothing,T-Shirt,1,447.91,0.3,313.537,440.32,-126.783
ORD106332,2023-05-06 00:00:00,Africa,Books,Sci-Fi,10,105.61,0.0,1056.1,998.96,57.14
ORD103109,2023-12-08 00:00:00,South America,Books,Biography,3,197.44,0.2,473.856,457.97,15.886
ORD104772,2023-01-10 00:00:00,Europe,Toys,Board Game,3,31.79,0.3,66.759,72.5,-5.741
ORD107733,2023-01-03 00:00:00,Europe,Home,Cookware,100,154.0,0.3,10780.0,11968.3,-1188.3
ORD101930,2023-07-04 00:00:00,Asia,Clothing,Jeans,100,237.39,0.0,23739.0,22224.57,1514.43
ORD105395,2023-06-08 00:00:00,Europe,Toys,Board Game,2,240.58,0.1,,378.02,
ORD107281,2023-11-11 00:00:00,South America,Clothing,Shoes,1,219.49,0.1,197.541,219.85,-22.309
ORD108285,2023-01-08 00:00:00,South America,Books,Sci-Fi,10,276.05,0.3,1932.35,2333.11,-400.76
ORD109407,2023-10-09 00:00:00,North America,Electronics,Smartphone,100,450.31,0.1,40527.9,45299.23,-4771.33
ORD108433,2023-10-11 00:00:00,South America,Electronics,Smartphone,10,304.77,0.1,2742.93,2991.47,-248.54
ORD100756,2023-05-12 00:00:00,Europe,Books,Sci-Fi,1,72.63,0.2,58.104,57.66,0.444
ORD100814,2023-04-03 00:00:00,North America,Books,Sci-Fi,50,293.58,0.2,11743.2,12234.94,-491.74
ORD107088,2023-10-12 00:00:00,South America,Books,Sci-Fi,1,318.34,0.1,286.506,223.06,63.446
ORD102785,2023-10-05 00:00:00,North America,Books,Self Help,1,208.99,0.3,146.293,179.84,-33.547
ORD111812,2023-10-05 00:00:00,North America,Home,Lamp,1,48.15,0.3,33.705,55.22,-21.515
ORD111162,2023-05-03 00:00:00,Africa,Clothing,T-Shirt,5,224.21,0.1,1008.945,1117.44,-108.495
ORD105472,2023-10-05 00:00:00,Asia,Clothing,Jacket,2,228.97,0.0,457.94,367.92,90.02
ORD101493,2023-09-09 00:00:00,South America,Books,Sci-Fi,50,411.21,0.0,20560.5,18107.29,2453.21
ORD104865,2023-05-01 00:00:00,North America,Home,Lamp,10,108.61,0.1,,1092.53,
ORD109368,2023-06-11 00:00:00,Asia,Clothing,Jacket,3,218.65,0.1,,507.48,
ORD111208,2023-09-08 00:00:00,Europe,Clothing,Jacket,10,81.87,0.05,777.765,581.72,196.045
ORD106733,2023-12-10 00:00:00,Europe,Books,Biography,10,68.63,0.0,686.3,817.89,-131.59
ORD100195,2023-05-04 00:00:00,North America,Electronics,Camera,10,54.53,0.1,,413.67,
ORD101875,2023-10-05 00:00:00,Europe,books,Unknown,100,291.13,0.05,27657.35,32012.25,-4354.9
ORD111628,2023-07-01 00:00:00,Asia,Home,Vacuum,3,61.29,0.3,128.709,165.71,-37.001
ORD100624,2023-06-02 00:00:00,North America,Electronics,Smartphone,50,102.6,0.1,4617.0,4080.7,536.3
ORD109541,2023-11-05 00:00:00,Africa,Electronics,Smartphone,50,327.33,0.0,16366.5,15764.9,601.6
ORD105091,2023-05-11 00:00:00,South America,Books,Sci-Fi,1,119.51,0.1,,126.64,
ORD109923,2023-05-10 00:00:00,Europe,Books,Sci-Fi,100,315.38,0.2,25230.4,36694.57,-11464.17
ORD106766,2023-06-11 00:00:00,Africa,Electronics,Headphones,3,489.34,0.3,1027.614,1544.76,-517.146
ORD102897,2023-05-11 00:00:00,Europe,Toys,Board Game,3,296.68,0.0,890.04,645.31,244.73
ORD111360,2023-06-12 00:00:00,South America,Clothing,Jeans,2,378.31,0.05,718.789,793.94,-75.151
ORD101026,2023-06-04 00:00:00,South America,Electronics,Laptop,50,230.52,0.1,10373.4,11456.4,-1083.0
ORD101994,2023-03-11 00:00:00,North America,Toys,Doll,5,56.24,0.1,,272.74,
ORD108855,2023-07-08 00:00:00,South America,books,Unknown,3,180.43,0.1,487.161,547.86,-60.699
ORD108856,2023-04-01 00:00:00,Asia,Home,Cookware,3,426.19,0.2,1022.856,1526.37,-503.514
ORD108018,2023-09-12 00:00:00,Europe,Books,Sci-Fi,100,166.42,0.1,,18606.72,
ORD103798,2023-09-09 00:00:00,North America,Books,Sci-Fi,50,436.92,0.0,21846.0,25983.18,-4137.18
ORD109482,2023-01-09 00:00:00,Europe,Home,Blender,3,402.39,0.0,1207.17,867.64,339.53
ORD100460,2023-03-06 00:00:00,North America,Clothing,T-Shirt,50,421.55,0.1,,24583.99,
ORD101835,2023-08-02 00:00:00,North America,Home,Vacuum,3,348.38,0.1,,995.63,
ORD110441,2023-11-03 00:00:00,North America, electronics ,Unknown,100,35.75,0.2,2860.0,3260.62,-400.62
ORD110781,2023-05-04 00:00:00,South America,Home,Lamp,3,288.89,0.0,866.67,969.49,-102.82
ORD104791,2023-08-07 00:00:00,Europe,Clothing,Shoes,50,460.49,0.1,,27008.26,
ORD111583,2023-03-09 00:00:00,South America,Books,Sci-Fi,2,466.88,0.1,840.384,692.37,148.014
ORD105044,2023-02-04 00:00:00,Asia,Home,Lamp,2,176.59,0.3,247.226,283.67,-36.444
ORD109694,2023-08-01 00:00:00,Europe,Clothing,T-Shirt,3,469.41,0.2,1126.584,1375.61,-249.026
ORD109379,2023-05-04 00:00:00,North America,Electronics,Laptop,10,231.19,0.1,,1850.1,
ORD102368,2023-03-09 00:00:00,Asia,Clothing,Jeans,5,128.22,0.0,641.1,610.55,30.55
ORD111036,2023-10-03 00:00:00,Asia,Toys,Puzzle,50,185.19,0.05,8796.525,8461.21,335.315
ORD101740,2023-07-03 00:00:00,North America,Books,Novel,3,427.76,0.2,1026.624,1468.07,-441.446
ORD104547,2023-08-08 00:00:00,Africa,Clothing,Shoes,50,374.24,0.2,14969.6,21103.95,-6134.35
ORD102776,2023-09-09 00:00:00,Asia,Clothing,Jacket,2,305.5,0.05,580.45,564.17,16.28
ORD110182,2023-04-07 00:00:00,Africa,Books,Biography,50,461.82,0.2,18472.8,27112.93,-8640.13
ORD103585,2023-02-05 00:00:00,Africa,Toys,Puzzle,10,34.4,0.2,275.2,376.42,-101.22
ORD105109,2023-09-09 00:00:00,Asia,Books,Novel,100,177.09,0.05,16823.55,19994.51,-3170.96
ORD101736,2023-05-03 00:00:00,Europe,Toys,Board Game,50,108.58,0.2,4343.2,5757.79,-1414.59
ORD106851,2023-10-07 00:00:00,Asia,Clothing,T-Shirt,3,217.88,0.05,620.958,654.58,-33.622
ORD107088,2023-03-01 00:00:00,Africa,Toys,Drone,50,460.58,0.1,20726.1,17157.43,3568.67
ORD103591,2023-02-07 00:00:00,Asia,Electronics,Camera,3,134.88,0.3,283.248,302.96,-19.712
ORD107215,2023-12-06 00:00:00,Africa,Home,Lamp,2,87.13,0.0,174.26,134.07,40.19
ORD101472,2023-07-02 00:00:00,Africa,Toys,Board Game,10,144.19,0.1,1297.71,1144.19,153.52
ORD108130,2023-04-11 00:00:00,South America,Home,Blender,100,460.4,0.3,32228.0,41139.69,-8911.69
ORD104420,2023-05-02 00:00:00,Europe,Toys,Doll,50,282.05,0.3,9871.75,11078.62,-1206.87
ORD108642,2023-01-10 00:00:00,South America,Clothing,Shoes,2,386.5,0.05,734.35,782.62,-48.27
ORD102133,2023-04-04 00:00:00,Asia,Toys,Puzzle,100,424.13,0.3,29689.1,42986.47,-13297.37
ORD104795,2023-11-12 00:00:00,Africa,Home,Vacuum,1,214.79,0.0,214.79,180.7,34.09
ORD102883,2023-08-06 00:00:00,Asia,Home,Lamp,3,116.43,0.3,244.503,283.03,-38.527
ORD109056,2023-01-10 00:00:00,Asia,Toys,Doll,100,137.34,0.1,,15399.72,
ORD109607,2023-12-01 00:00:00,North America,Toys,Puzzle,2,240.23,0.3,336.322,385.24,-48.918
ORD103144,2023-08-11 00:00:00,Africa,Home,Cookware,2,449.04,0.05,853.176,1023.06,-169.884
ORD108610,2023-12-08 00:00:00,Asia,Electronics,Smartphone,3,278.08,0.0,834.24,860.44,-26.2
ORD111894,2023-04-05 00:00:00,Europe,Clothing,Shoes,5,332.53,0.1,1496.385,1379.97,116.415
ORD102886,2023-07-03 00:00:00,Africa,Clothing,Jeans,10,434.55,0.3,3041.85,5195.59,-2153.74
ORD108478,2023-01-05 00:00:00,South America,Toys,Drone,3,175.94,0.1,475.038,374.77,100.268
ORD111306,2023-05-06 00:00:00,Africa,Books,Novel,1,398.12,0.1,358.308,324.32,33.988
ORD102586,2023-06-04 00:00:00,Africa,Toys,Drone,2,136.59,0.1,,232.03,
ORD103370,2023-01-12 00:00:00,Asia,Electronics,Laptop,2,302.94,0.2,484.704,699.84,-215.136
ORD110069,2023-12-06 00:00:00,South America,Toys,Drone,1,105.72,0.1,,113.83,
ORD107829,2023-12-02 00:00:00,South America,Electronics,Camera,2,401.08,0.1,721.944,763.73,-41.786
ORD111384,2023-06-11 00:00:00,Africa,Electronics,Camera,5,243.88,0.1,,1117.23,
ORD105771,2023-02-11 00:00:00,North America,Electronics,Camera,10,332.59,0.1,2993.31,2834.71,158.6
ORD105349,2023-02-02 00:00:00,Africa,Toys,Doll,1,448.09,0.3,313.663,412.71,-99.047
ORD100845,2023-03-03 00:00:00,North America,Clothing,Shoes,50,81.58,0.05,3875.05,3808.03,67.02
ORD100187,2023-06-03 00:00:00,Asia,Toys,Puzzle,1,168.22,0.1,,133.5,
ORD101880,2023-09-04 00:00:00,North America,Books,Biography,2,305.21,0.3,427.294,628.7,-201.406
ORD105347,2023-06-05 00:00:00,Asia,Home,Vacuum,3,237.39,0.1,,576.17,
ORD101705,2023-09-11 00:00:00,Asia,Electronics,Smartphone,100,372.73,0.1,33545.7,37478.27,-3932.57
ORD102593,2023-02-11 00:00:00,Africa,Home,Vacuum,5,81.08,0.2,324.32,303.9,20.42
ORD101493,2023-09-04 00:00:00,North America,Electronics,Camera,50,199.59,0.0,9979.5,8925.89,1053.61
ORD101416,2023-12-04 00:00:00,Europe,Home,Cookware,2,337.55,0.1,,568.82,
ORD109102,2023-09-01 00:00:00,South America,Electronics,Camera,100,179.34,0.2,14347.2,18673.22,-4326.02
ORD108610,2023-11-05 00:00:00,North America,Home,Blender,1,181.01,0.1,,197.72,
ORD100477,2023-12-01 00:00:00,Europe,Electronics,Headphones,10,173.94,0.1,1565.46,1665.38,-99.92
ORD100314,2023-11-07 00:00:00,Asia,Books,Self Help,5,104.79,0.1,471.555,374.15,97.405
ORD101964,2023-01-05 00:00:00,Europe,Books,Self Help,100,73.65,0.1,,5986.67,
ORD103523,2023-09-12 00:00:00,North America,Home,Cookware,2,446.1,0.1,802.98,932.59,-129.61
ORD111200,2023-11-07 00:00:00,Asia,Books,Novel,10,344.8,0.1,,3776.16,
ORD100168,2023-03-07 00:00:00,Asia,Clothing,Shoes,3,433.39,0.1,,1507.06,
ORD110931,2023-11-11 00:00:00,South America,Books,Self Help,10,357.62,0.1,3218.58,3746.75,-528.17
ORD100287,2023-12-11 00:00:00,North America,Electronics,Laptop,10,62.6,0.1,563.4,473.46,89.94
ORD109697,2023-08-12 00:00:00,Europe,Electronics,Camera,3,80.8,0.2,193.92,210.97,-17.05
ORD108308,2023-10-03 00:00:00,Africa,books,Unknown,100,344.82,0.0,34482.0,29496.15,4985.85
ORD103142,2023-11-08 00:00:00,Europe,Clothing,Jacket,1,219.43,0.3,153.601,244.15,-90.549
ORD102561,2023-12-12 00:00:00,South America,Clothing,T-Shirt,5,148.01,0.05,703.0475,862.45,-159.4025
ORD104268,2023-07-07 00:00:00,Africa,Clothing,Jacket,50,361.87,0.1,,17558.08,
ORD103146,2023-02-08 00:00:00,Europe,Home,Lamp,5,213.4,0.05,1013.65,1162.2,-148.55
ORD100210,2023-09-06 00:00:00,Asia,Books,Biography,50,111.07,0.2,4442.8,5817.59,-1374.79
ORD100658,2023-07-02 00:00:00,North America,Toys,Drone,1,191.52,0.2,153.216,183.98,-30.764
ORD106014,2023-04-04 00:00:00,Europe,Clothing,Shoes,100,348.29,0.1,,25678.35,
ORD103701,2023-12-08 00:00:00,Asia,Toys,Doll,50,209.41,0.1,,8126.48,
ORD104674,2023-04-07 00:00:00,South America,Toys,Doll,2,169.62,0.1,305.316,298.37,6.946
ORD100480,2023-12-02 00:00:00,North America,Clothing,Jeans,100,489.48,0.05,46500.6,45473.97,1026.63
ORD108618,2023-02-03 00:00:00,Africa,Clothing,Jacket,100,422.45,0.1,38020.5,34372.8,3647.7
ORD105915,2023-12-03 00:00:00,North America,Toys,Drone,10,178.55,0.2,1428.4,1923.8,-495.4
ORD101439,2023-07-07 00:00:00,Africa,Home,Cookware,5,222.33,0.2,889.32,1121.97,-232.65
ORD109291,2023-03-08 00:00:00,South America,Home,Vacuum,2,257.95,0.3,361.13,542.08,-180.95
ORD102526,2023-06-06 00:00:00,Europe,Books,Biography,3,68.13,0.1,183.951,228.52,-44.569
ORD100453,2023-04-05 00:00:00,North America,Toys,Puzzle,50,427.97,0.0,21398.5,19378.32,2020.18
ORD103613,2023-03-10 00:00:00,North America,Clothing,Jeans,10,492.97,0.2,3943.76,4630.04,-686.28
ORD107193,2023-01-09 00:00:00,North America,Toys,Drone,100,218.89,0.1,,21352.56,
ORD106871,2023-11-09 00:00:00,South America,Electronics,Camera,5,132.99,0.0,664.95,575.38,89.57
ORD100469,2023-09-12 00:00:00,Asia,Toys,Drone,2,375.64,0.05,713.716,789.17,-75.454
ORD105009,2023-12-07 00:00:00,South America,Books,Novel,1,238.59,0.0,238.59,224.27,14.32
ORD106333,2023-12-07 00:00:00,North America,Clothng,Unknown,100,192.71,0.1,17343.9,17630.02,-286.12
ORD100990,2023-06-06 00:00:00,Europe,Clothing,Shoes,3,352.19,0.2,845.256,1239.22,-393.964
ORD106478,2023-01-10 00:00:00,Africa,Books,Self Help,2,201.44,0.1,362.592,323.44,39.152
ORD107490,2023-08-03 00:00:00,South America,Toys,Puzzle,100,424.13,0.1,,30709.5,
ORD103474,2023-08-12 00:00:00,Europe,Books,Novel,50,358.29,0.1,16123.05,13557.32,2565.73
ORD104113,2023-02-01 00:00:00,Africa,Books,Sci-Fi,10,429.76,0.0,4297.6,5134.84,-837.24
ORD109506,2023-12-03 00:00:00,South America,Clothing,T-Shirt,2,368.89,0.1,,520.59,
ORD100998,2023-01-06 00:00:00,Asia,Books,Novel,10,257.52,0.3,1802.64,2883.52,-1080.88
ORD100189,2023-06-12 00:00:00,Europe,Clothing,Jeans,10,111.74,0.05,1061.53,958.61,102.92
ORD109442,2023-07-10 00:00:00,North America,Home,Cookware,50,302.16,0.2,12086.4,15944.61,-3858.21
ORD107966,2023-02-09 00:00:00,Asia,Home,Lamp,3,336.59,0.05,959.2815,1051.33,-92.0485
ORD100381,2023-10-04 00:00:00,Africa,Clothing,T-Shirt,50,161.51,0.0,8075.5,8663.14,-587.64
ORD101352,2023-10-05 00:00:00,Asia,Toys,Board Game,5,206.07,0.1,,758.33,
ORD101462,2023-06-04 00:00:00,Asia,Home,Blender,50,195.02,0.1,8775.9,10844.22,-2068.32
ORD110641,2023-03-11 00:00:00,Europe,Toys,Puzzle,5,163.29,0.2,653.16,678.88,-25.72
ORD111201,2023-10-01 00:00:00,North America,Home,Vacuum,10,352.71,0.3,2468.97,3621.38,-1152.41
ORD102965,2023-04-08 00:00:00,Africa,Clothing,Jacket,5,13.07,0.05,62.0825,62.58,-0.4975
ORD104910,2023-09-11 00:00:00,North America,Books,Self Help,10,198.16,0.05,1882.52,1939.93,-57.41
ORD108614,2023-11-03 00:00:00,Africa,Clothing,Shoes,1,227.67,0.1,204.903,192.79,12.113
ORD107896,2023-03-10 00:00:00,North America,Home,Cookware,3,305.57,0.1,,919.47,
ORD107414,2023-09-08 00:00:00,Europe,Books,Self Help,1,499.81,0.3,349.867,396.04,-46.173
ORD110852,2023-11-09 00:00:00,Europe,books,Unknown,3,319.55,0.3,671.055,793.95,-122.895
ORD103314,2023-01-05 00:00:00,North America,Home,Blender,2,55.83,0.0,111.66,124.53,-12.87
ORD108730,2023-02-07 00:00:00,North America,Electronics,Laptop,3,303.82,0.1,,811.61,
ORD103024,2023-04-05 00:00:00,Asia,Clothing,Jacket,3,170.26,0.1,459.702,447.6,12.102
ORD110990,2023-07-04 00:00:00,Asia,Home,Blender,1,67.07,0.1,60.363,53.49,6.873
ORD104170,2023-09-08 00:00:00,Africa,Toys,Drone,50,287.34,0.2,11493.6,16165.89,-4672.29
ORD105100,2023-06-10 00:00:00,Africa,Clothing,T-Shirt,5,35.21,0.3,123.235,208.37,-85.135
ORD110028,2023-10-09 00:00:00,South America,Electronics,Laptop,50,111.56,0.1,,5082.75,
ORD108681,2023-09-11 00:00:00,Europe,Home,Cookware,100,470.07,0.0,47007.0,38896.8,8110.2
ORD101312,2023-12-10 00:00:00,Africa,Toys,Doll,1,91.5,0.3,64.05,101.91,-37.86
ORD108373,2023-02-01 00:00:00,Europe, electronics ,Unknown,2,324.2,0.1,583.56,550.06,33.5
ORD111707,2023-03-02 00:00:00,Europe,Clothing,T-Shirt,3,167.18,0.05,476.463,354.88,121.583
ORD100521,2023-11-01 00:00:00,North America,Clothing,Jacket,10,389.05,0.1,,2810.6,
ORD104973,2023-09-04 00:00:00,South America,Electronics,Headphones,10,381.95,0.1,3437.55,3983.41,-545.86
ORD105345,2023-02-12 00:00:00,South America,Home,Vacuum,100,223.48,0.1,,21039.6,
ORD100855,2023-03-12 00:00:00,South America,Books,Sci-Fi,10,332.8,0.2,2662.4,3529.96,-867.56
ORD109295,2023-11-04 00:00:00,Europe,Clothing,Jacket,10,348.19,0.1,,3519.05,
ORD101270,2023-05-03 00:00:00,Africa,Toys,Board Game,1,334.72,0.05,317.984,282.24,35.744
ORD108558,2023-10-10 00:00:00,South America,Toys,Puzzle,3,7.24,0.2,17.376,23.5,-6.124
ORD105441,2023-08-10 00:00:00,Asia,Toys,Drone,3,150.0,0.0,450.0,326.93,123.07
ORD111306,2023-05-10 00:00:00,North America,Books,Novel,50,162.25,0.3,5678.75,8774.05,-3095.3
ORD105018,2023-08-03 00:00:00,Asia,Clothing,T-Shirt,1,403.34,0.05,383.173,343.82,39.353
ORD105306,2023-02-03 00:00:00,North America,Toys,Drone,100,344.83,0.2,27586.4,31722.37,-4135.97
ORD102588,2023-08-04 00:00:00,North America,Home,Vacuum,2,238.63,0.05,453.397,546.01,-92.613
ORD101076,2023-11-03 00:00:00,North America,Books,Novel,3,462.12,0.3,970.452,1465.13,-494.678
ORD106469,2023-07-06 00:00:00,Europe,Home,Lamp,100,136.84,0.1,,14262.86,
ORD104739,2023-02-08 00:00:00,South America,Electronics,Smartphone,3,90.33,0.2,216.792,305.3,-88.508
ORD111787,2023-05-04 00:00:00,Europe,Electronics,Smartphone,2,255.59,0.1,,474.21,
ORD106861,2023-10-11 00:00:00,Africa,Electronics,Headphones,2,335.34,0.1,603.612,620.37,-16.758
ORD103508,2023-12-08 00:00:00,Asia,Home,Cookware,5,480.49,0.0,2402.45,2248.75,153.7
ORD109299,2023-10-08 00:00:00,Asia,Home,Vacuum,100,407.62,0.1,36685.8,40793.17,-4107.37
ORD111496,2023-08-11 00:00:00,South America, electronics ,Unknown,3,183.86,0.05,524.001,529.32,-5.319
ORD102492,2023-10-07 00:00:00,Europe,Electronics,Camera,3,106.92,0.0,320.76,371.66,-50.9
ORD108294,2023-06-08 00:00:00,Asia,Home,Blender,50,245.48,0.2,9819.2,12992.06,-3172.86
ORD110086,2023-08-08 00:00:00,South America,Home,Lamp,50,249.85,0.3,8744.75,10937.2,-2192.45
ORD107826,2023-12-02 00:00:00,North America,Electronics,Smartphone,100,19.8,0.2,1584.0,1470.05,113.95
ORD108620,2023-06-05 00:00:00,Africa,Toys,Board Game,3,21.69,0.0,65.07,51.71,13.36
ORD108968,2023-04-01 00:00:00,North America,Electronics,Smartphone,5,32.37,0.0,161.85,153.01,8.84
ORD100136,2023-01-09 00:00:00,Africa,Clothing,T-Shirt,100,298.0,0.1,26820.0,25024.34,1795.66
ORD101770,2023-09-02 00:00:00,Asia,Toys,Board Game,10,261.22,0.2,2089.76,2186.0,-96.24
ORD106682,2023-02-05 00:00:00,South America,Home,Vacuum,100,107.42,0.1,9667.8,8779.85,887.95
ORD102120,2023-07-02 00:00:00,South America,Toys,Board Game,1,225.34,0.1,202.806,181.13,21.676
ORD101612,2023-05-05 00:00:00,Europe,Electronics,Laptop,10,25.11,0.0,251.1,212.66,38.44
ORD100597,2023-03-01 00:00:00,North America,Books,Biography,50,474.46,0.2,18978.4,21898.06,-2919.66
ORD107532,2023-06-05 00:00:00,North America,Books,Novel,5,77.68,0.2,310.72,455.42,-144.7
ORD107086,2023-07-05 00:00:00,Asia,ELECTRONICS,Unknown,10,424.98,0.2,3399.84,3114.31,285.53
ORD101574,2023-08-01 00:00:00,Africa,Home,Lamp,5,228.1,0.1,,1362.3,
ORD109770,2023-03-11 00:00:00,Africa,Books,Self Help,2,180.06,0.1,324.108,264.8,59.308
ORD101109,2023-12-12 00:00:00,North America,Home,Lamp,5,44.68,0.05,212.23,182.63,29.6
ORD111284,2023-12-04 00:00:00,Africa,Toys,Puzzle,3,287.57,0.3,603.897,966.28,-362.383
ORD103795,2023-05-06 00:00:00,Europe,Electronics,Laptop,1,297.12,0.3,207.984,298.03,-90.046
ORD101592,2023-08-05 00:00:00,Africa,Electronics,Headphones,3,359.66,0.05,1025.031,891.99,133.041
ORD103075,2023-05-06 00:00:00,Europe,Home,Blender,1,110.25,0.05,104.7375,108.52,-3.7825
ORD109859,2023-06-08 00:00:00,Africa,Home,Blender,2,104.28,0.0,208.56,230.1,-21.54
ORD100632,2023-07-09 00:00:00,Asia,Home,Vacuum,50,419.58,0.05,19930.05,20538.95,-608.9
ORD109534,2023-11-06 00:00:00,Europe,Clothng,Unknown,2,453.87,0.1,816.966,1081.95,-264.984
ORD104210,2023-06-06 00:00:00,Africa,Home,Vacuum,100,458.42,0.2,36673.6,35838.65,834.95
ORD108087,2023-03-05 00:00:00,North America,Books,Self Help,3,142.15,0.1,383.805,510.1,-126.295
ORD110728,2023-06-01 00:00:00,North America,Electronics,Headphones,2,67.51,0.3,94.514,117.71,-23.196
ORD104697,2023-12-03 00:00:00,Africa,Home,Vacuum,3,314.17,0.3,659.757,1104.25,-444.493
ORD110814,2023-02-10 00:00:00,Africa,Clothng,Unknown,3,67.59,0.3,141.939,147.42,-5.481
ORD107322,2023-06-06 00:00:00,Asia,Electronics,Smartphone,1,68.41,0.2,54.728,52.65,2.078
ORD100705,2023-01-07 00:00:00,Africa,Toys,Drone,50,133.19,0.3,4661.65,6247.43,-1585.78
ORD107903,2023-04-08 00:00:00,Africa,Clothing,Jacket,2,336.91,0.0,673.82,778.92,-105.1
ORD100791,2023-12-08 00:00:00,Africa,Home,Blender,5,121.7,0.3,425.95,500.87,-74.92
ORD103744,2023-08-03 00:00:00,Europe,ELECTRONICS,Unknown,2,58.86,0.0,117.72,134.37,-16.65
ORD105723,2023-01-03 00:00:00,Europe,Books,Self Help,5,400.75,0.3,1402.625,1506.4,-103.775
ORD105182,2023-11-07 00:00:00,Africa,Home,Blender,2,128.39,0.0,256.78,208.29,48.49
ORD111090,2023-09-05 00:00:00,Africa,Clothing,Shoes,5,447.0,0.3,1564.5,1968.38,-403.88
ORD109166,2023-11-12 00:00:00,South America,Electronics,Headphones,2,379.09,0.05,720.271,762.23,-41.959
ORD105340,2023-10-12 00:00:00,Europe,Clothng,Unknown,5,479.47,0.3,1678.145,1857.34,-179.195
ORD111746,2023-09-01 00:00:00,South America,Electronics,Laptop,2,318.15,0.3,445.41,686.71,-241.3
ORD110744,2023-01-12 00:00:00,South America,Books,Biography,2,382.01,0.05,725.819,601.28,124.539
ORD106255,2023-04-10 00:00:00,South America,Home,Cookware,10,292.22,0.0,2922.2,2288.91,633.29
ORD101080,2023-07-09 00:00:00,Asia,Clothing,Jacket,1,148.73,0.3,104.111,131.71,-27.599
ORD101265,2023-08-01 00:00:00,Asia,Home,Cookware,2,393.27,0.3,550.578,647.06,-96.482
ORD103163,2023-04-11 00:00:00,South America,Clothng,Unknown,10,269.2,0.1,,2745.42,
ORD111013,2023-01-03 00:00:00,Europe,Clothing,Jeans,1,306.63,0.1,,299.39,
ORD109902,2023-01-01 00:00:00,Europe,Books,Biography,1,26.12,0.1,,28.66,
ORD102000,2023-10-04 00:00:00,Africa,Clothing,Jacket,2,329.63,0.2,527.408,580.39,-52.982
ORD102854,2023-02-07 00:00:00,South America,Clothing,Jacket,50,81.71,0.1,3676.95,4674.01,-997.06
ORD109473,2023-02-05 00:00:00,Africa,Clothing,T-Shirt,10,198.75,0.2,1590.0,2184.1,-594.1
ORD104533,2023-04-04 00:00:00,Europe,Home,Lamp,50,77.81,0.3,2723.35,2954.62,-231.27
ORD106097,2023-05-01 00:00:00,Africa,Home,Cookware,50,470.27,0.05,22337.825,25256.41,-2918.585
ORD106716,2023-08-08 00:00:00,Africa,Toys,Board Game,2,423.38,0.1,,772.41,
ORD102516,2023-01-05 00:00:00,Africa,Books,Novel,3,125.52,0.1,,277.51,
ORD107227,2023-03-07 00:00:00,North America,Books,Sci-Fi,5,233.36,0.3,816.76,931.91,-115.15
ORD111652,2023-04-09 00:00:00,North America,Electronics,Smartphone,5,372.68,0.1,,1819.39,
ORD100637,2023-03-05 00:00:00,Europe,Clothing,Jacket,1,243.82,0.0,243.82,251.14,-7.32
ORD100925,2023-04-12 00:00:00,South America,Books,Biography,10,164.95,0.3,1154.65,1219.97,-65.32
ORD107653,2023-01-11 00:00:00,Africa,Clothing,Shoes,50,182.54,0.2,7301.6,6961.26,340.34
ORD102398,2023-04-03 00:00:00,North America, electronics ,Unknown,3,155.52,0.3,326.592,490.7,-164.108
ORD108727,2023-11-11 00:00:00,Africa,Electronics,Camera,3,346.17,0.1,,1233.02,
ORD109661,2023-09-07 00:00:00,Africa,Books,Self Help,50,477.98,0.1,,27756.55,
ORD102628,2023-04-01 00:00:00,Asia,Clothing,Shoes,3,80.74,0.1,,243.65,
ORD100895,2023-08-10 00:00:00,South America,Electronics,Headphones,10,49.53,0.2,396.24,533.92,-137.68
ORD108807,2023-10-07 00:00:00,Europe, electronics ,Unknown,100,266.74,0.1,24006.6,27762.81,-3756.21
ORD100538,2023-03-01 00:00:00,South America,Clothing,T-Shirt,3,302.21,0.05,861.2985,789.94,71.3585
ORD110405,2023-09-02 00:00:00,North America,Electronics,Camera,2,228.27,0.1,,394.19,
ORD111433,2023-06-04 00:00:00,Asia,Clothing,T-Shirt,100,5.85,0.1,,575.66,
ORD109624,2023-05-08 00:00:00,Europe,Clothing,Shoes,2,198.38,0.05,376.922,376.8,0.122
ORD107887,2023-12-12 00:00:00,Asia,Books,Self Help,1,377.78,0.1,,378.5,
ORD102860,2023-06-08 00:00:00,North America,Electronics,Headphones,10,484.57,0.2,3876.56,4654.12,-777.56
ORD100474,2023-02-08 00:00:00,South America,Books,Novel,50,103.82,0.3,3633.7,5454.98,-1821.28
ORD111836,2023-09-11 00:00:00,Europe,Clothing,Shoes,10,307.88,0.1,2770.92,3609.53,-838.61
ORD102986,2023-04-01 00:00:00,North America,Electronics,Laptop,1,403.57,0.3,282.499,476.06,-193.561
ORD100875,2023-11-04 00:00:00,North America,Home,Cookware,3,109.94,0.3,230.874,266.41,-35.536
ORD109827,2023-04-06 00:00:00,Africa,Books,Self Help,50,243.72,0.1,10967.4,13154.22,-2186.82
